Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,LDSBankConflict,LDSInsts
228,"compute_fd_z_kernel",8,0,679,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
229,"compute_fd_z_kernel",8,0,682,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
230,"compute_fd_z_kernel",8,0,685,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
231,"compute_fd_z_kernel",8,0,688,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
232,"compute_fd_z_kernel",8,0,691,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
233,"compute_fd_z_kernel",8,0,694,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
234,"compute_fd_z_kernel",8,0,697,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
235,"compute_fd_z_kernel",8,0,700,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
236,"compute_fd_z_kernel",8,0,703,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
237,"compute_fd_z_kernel",8,0,706,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
238,"compute_fd_z_kernel",8,0,709,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
239,"compute_fd_z_kernel",8,0,712,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
240,"compute_fd_z_kernel",8,0,715,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
241,"compute_fd_z_kernel",8,0,718,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
242,"compute_fd_z_kernel",8,0,721,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
243,"compute_fd_z_kernel",8,0,724,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
244,"compute_fd_z_kernel",8,0,727,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
245,"compute_fd_z_kernel",8,0,730,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
246,"compute_fd_z_kernel",8,0,733,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
247,"compute_fd_z_kernel",8,0,736,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
248,"compute_fd_z_kernel",8,0,739,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
249,"compute_fd_z_kernel",8,0,742,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
250,"compute_fd_z_kernel",8,0,745,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
251,"compute_fd_z_kernel",8,0,748,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
252,"compute_fd_z_kernel",8,0,751,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
253,"compute_fd_z_kernel",8,0,754,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
254,"compute_fd_z_kernel",8,0,757,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
255,"compute_fd_z_kernel",8,0,760,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
256,"compute_fd_z_kernel",8,0,763,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
257,"compute_fd_z_kernel",8,0,766,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
258,"compute_fd_z_kernel",8,0,769,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
259,"compute_fd_z_kernel",8,0,772,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
260,"compute_fd_z_kernel",8,0,775,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
261,"compute_fd_z_kernel",8,0,778,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
262,"compute_fd_z_kernel",8,0,781,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
263,"compute_fd_z_kernel",8,0,784,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
264,"compute_fd_z_kernel",8,0,787,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
265,"compute_fd_z_kernel",8,0,790,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
266,"compute_fd_z_kernel",8,0,793,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
267,"compute_fd_z_kernel",8,0,796,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
268,"compute_fd_z_kernel",8,0,799,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
269,"compute_fd_z_kernel",8,0,802,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
270,"compute_fd_z_kernel",8,0,805,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
271,"compute_fd_z_kernel",8,0,808,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
272,"compute_fd_z_kernel",8,0,811,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
273,"compute_fd_z_kernel",8,0,814,12811,12811,134217728,256,0,0,20,4,32,64,0x0,0x7fbf2296d740,0.0000000000,0.0000000000
